file,key_fix_text,label(bbox)
00830704_page-0.png,company name,"[143.0, 117.0, 142.0, 11.0]"
00830704_page-0.png,company ACN/ARSN,"[143.0, 128.0, 52.0, 11.0]"
00830704_page-0.png,substantial holder name,"[142.0, 169.0, 286.0, 11.0]"
00830704_page-0.png,holder ACN/ARSN,"[142.0, 181.0, 245.0, 10.0]"
00830704_page-0.png,There was a change in the interests of the substantial holder on,"[368.0, 200.0, 55.0, 11.0]"
00830704_page-0.png,The previous notice was dated,"[368.0, 221.0, 63.0, 10.0]"
00830704_page-0.png,The previous notice was given to the company on,"[368.0, 243.0, 62.0, 9.0]"
00830704_page-0.png,class of securities,"[76.0, 350.0, 36.0, 11.0]"
00830704_page-0.png,Previous notice Person's notes,"[198.0, 351.0, 47.0, 9.0]"
00830704_page-0.png,Previous notice Voting power,"[283.0, 352.0, 29.0, 10.0]"
00830704_page-0.png,Present notice Person's votes,"[350.0, 351.0, 47.0, 10.0]"
00830704_page-0.png,Present notice Voting power,"[454.0, 351.0, 27.0, 10.0]"
00830735_page-1.png,company name,"[156.0, 146.0, 142.0, 10.0]"
00830735_page-1.png,substantial holder name,"[156.0, 212.0, 95.0, 9.0]"
00830735_page-1.png,holder ACN/ARSN,"[156.0, 223.0, 46.0, 11.0]"
00830735_page-1.png,There was a change in the interests of the substantial holder on,"[206.0, 260.0, 43.0, 9.0]"
00830735_page-1.png,The previous notice was dated,"[206.0, 273.0, 44.0, 8.0]"
00830735_page-1.png,The previous notice was given to the company on,"[207.0, 284.0, 40.0, 10.0]"
00830735_page-1.png,class of securities,"[79.0, 377.0, 63.0, 10.0]"
00830735_page-1.png,Previous notice Person's notes,"[217.0, 377.0, 38.0, 10.0]"
00830735_page-1.png,Previous notice Voting power,"[322.0, 378.0, 28.0, 9.0]"
00830735_page-1.png,Present notice Person's votes,"[406.0, 378.0, 41.0, 9.0]"
00830735_page-1.png,Present notice Voting power,"[492.0, 378.0, 28.0, 9.0]"
00830735_page-1.png,company ACN/ARSN,"[156.0, 177.0, 47.0, 9.0]"
00830768_page-1.png,company name,"[163.0, 160.0, 101.0, 11.0]"
00830768_page-1.png,company ACN/ARSN,"[162.0, 181.0, 49.0, 8.0]"
00830768_page-1.png,substantial holder name,"[164.0, 229.0, 99.0, 8.0]"
00830768_page-1.png,holder ACN/ARSN,"[163.0, 240.0, 46.0, 7.0]"
00830768_page-1.png,There was a change in the interests of the substantial holder on,"[207.0, 267.0, 44.0, 9.0]"
00830768_page-1.png,The previous notice was dated,"[208.0, 286.0, 44.0, 10.0]"
00830768_page-1.png,The previous notice was given to the company on,"[206.0, 314.0, 43.0, 10.0]"
00830768_page-1.png,class of securities,"[92.0, 419.0, 85.0, 9.0]"
00830768_page-1.png,Previous notice Person's notes,"[233.0, 419.0, 42.0, 8.0]"
00830768_page-1.png,Previous notice Voting power,"[327.0, 419.0, 29.0, 8.0]"
00830768_page-1.png,Present notice Person's votes,"[394.0, 420.0, 43.0, 7.0]"
00830768_page-1.png,Present notice Voting power,"[472.0, 419.0, 28.0, 8.0]"
00830926_page-0.png,company name,"[167.0, 134.0, 156.0, 11.0]"
00830926_page-0.png,company ACN/ARSN,"[169.0, 147.0, 101.0, 17.0]"
00830926_page-0.png,substantial holder name,"[167.0, 199.0, 178.0, 13.0]"
00830926_page-0.png,holder ACN/ARSN,"[167.0, 220.0, 103.0, 12.0]"
00830926_page-0.png,There was a change in the interests of the substantial holder on,"[242.0, 261.0, 56.0, 9.0]"
00830926_page-0.png,The previous notice was dated,"[241.0, 277.0, 56.0, 12.0]"
00830926_page-0.png,The previous notice was given to the company on,"[240.0, 295.0, 56.0, 12.0]"
00830926_page-0.png,class of securities,"[63.0, 417.0, 107.0, 19.0]"
00830926_page-0.png,Previous notice Person's notes,"[202.0, 421.0, 49.0, 12.0]"
00830926_page-0.png,Present notice Person's votes,"[381.0, 421.0, 48.0, 12.0]"
00830926_page-0.png,Present notice Voting power,"[457.0, 422.0, 35.0, 10.0]"
00830926_page-0.png,Previous notice Voting power,"[291.0, 422.0, 28.0, 10.0]"
00831106_page-0.png,company name,"[155.0, 149.0, 175.0, 13.0]"
00831106_page-0.png,company ACN/ARSN,"[158.0, 175.0, 64.0, 12.0]"
00831106_page-0.png,substantial holder name,"[157.0, 234.0, 145.0, 13.0]"
00831106_page-0.png,holder ACN/ARSN,"[158.0, 249.0, 64.0, 10.0]"
00831106_page-0.png,There was a change in the interests of the substantial holder on,"[217.0, 286.0, 53.0, 14.0]"
00831106_page-0.png,The previous notice was dated,"[216.0, 302.0, 56.0, 12.0]"
00831106_page-0.png,The previous notice was given to the company on,"[217.0, 315.0, 54.0, 11.0]"
00831106_page-0.png,class of securities,"[92.0, 426.0, 108.0, 14.0]"
00831106_page-0.png,Previous notice Person's notes,"[203.0, 426.0, 55.0, 13.0]"
00831106_page-0.png,Previous notice Voting power,"[291.0, 427.0, 31.0, 12.0]"
00831106_page-0.png,Present notice Person's votes,"[369.0, 426.0, 57.0, 13.0]"
00831106_page-0.png,Present notice Voting power,"[455.0, 426.0, 32.0, 13.0]"
00831143_page-0.png,company name,"[160.0, 180.0, 97.0, 12.0]"
00831143_page-0.png,company ACN/ARSN,"[160.0, 207.0, 60.0, 12.0]"
00831143_page-0.png,substantial holder name,"[161.0, 253.0, 107.0, 12.0]"
00831143_page-0.png,holder ACN/ARSN,"[161.0, 278.0, 54.0, 11.0]"
00831143_page-0.png,There was a change in the interests of the substantial holder on,"[232.0, 315.0, 41.0, 11.0]"
00831143_page-0.png,The previous notice was dated,"[232.0, 327.0, 41.0, 12.0]"
00831143_page-0.png,The previous notice was given to the company on,"[233.0, 341.0, 40.0, 10.0]"
00831143_page-0.png,class of securities,"[63.0, 450.0, 110.0, 12.0]"
00831143_page-0.png,Previous notice Person's notes,"[237.0, 451.0, 47.0, 12.0]"
00831143_page-0.png,Present notice Person's votes,"[386.0, 451.0, 45.0, 12.0]"
00831143_page-0.png,Present notice Voting power,"[464.0, 451.0, 36.0, 12.0]"
00831143_page-0.png,Previous notice Voting power,"[321.0, 450.0, 37.0, 12.0]"
00831144_page-0.png,company name,"[229.0, 108.0, 125.0, 11.0]"
00831144_page-0.png,company ACN/ARSN,"[229.0, 118.0, 51.0, 11.0]"
00831144_page-0.png,substantial holder name,"[229.0, 149.0, 185.0, 31.0]"
00831144_page-0.png,holder ACN/ARSN,"[230.0, 181.0, 48.0, 10.0]"
00831144_page-0.png,There was a change in the interests of the substantial holder on,"[230.0, 210.0, 49.0, 10.0]"
00831144_page-0.png,The previous notice was dated,"[231.0, 221.0, 69.0, 8.0]"
00831144_page-0.png,The previous notice was given to the company on,"[230.0, 231.0, 69.0, 10.0]"
00831144_page-0.png,class of securities,"[31.0, 322.0, 92.0, 8.0]"
00831144_page-0.png,Previous notice Person's notes,"[245.0, 322.0, 40.0, 9.0]"
00831144_page-0.png,Present notice Person's votes,"[403.0, 322.0, 45.0, 8.0]"
00831144_page-0.png,Present notice Voting power,"[497.0, 322.0, 29.0, 9.0]"
00831144_page-0.png,Previous notice Voting power,"[341.0, 322.0, 26.0, 9.0]"
00831147_page-0.png,company name,"[180.0, 131.0, 161.0, 12.0]"
00831147_page-0.png,company ACN/ARSN,-1
00831147_page-0.png,substantial holder name,"[181.0, 181.0, 170.0, 37.0]"
00831147_page-0.png,holder ACN/ARSN,-1
00831147_page-0.png,There was a change in the interests of the substantial holder on,"[181.0, 232.0, 67.0, 10.0]"
00831147_page-0.png,The previous notice was dated,"[181.0, 251.0, 83.0, 9.0]"
00831147_page-0.png,The previous notice was given to the company on,"[181.0, 269.0, 84.0, 9.0]"
00831147_page-0.png,class of securities,"[86.0, 352.0, 45.0, 10.0]"
00831147_page-0.png,Previous notice Person's notes,"[167.0, 352.0, 55.0, 8.0]"
00831147_page-0.png,Previous notice Voting power,"[249.0, 352.0, 30.0, 8.0]"
00831147_page-0.png,Present notice Person's votes,"[333.0, 352.0, 55.0, 8.0]"
00831147_page-0.png,Present notice Voting power,"[428.0, 352.0, 28.0, 8.0]"
00831148_page-1.png,company name,"[163.0, 161.0, 100.0, 9.0]"
00831148_page-1.png,company ACN/ARSN,"[163.0, 180.0, 48.0, 9.0]"
00831148_page-1.png,substantial holder name,"[163.0, 228.0, 101.0, 10.0]"
00831148_page-1.png,holder ACN/ARSN,"[164.0, 240.0, 46.0, 8.0]"
00831148_page-1.png,There was a change in the interests of the substantial holder on,"[207.0, 267.0, 44.0, 9.0]"
00831148_page-1.png,The previous notice was dated,"[207.0, 286.0, 45.0, 10.0]"
00831148_page-1.png,The previous notice was given to the company on,"[207.0, 315.0, 42.0, 8.0]"
00831148_page-1.png,class of securities,"[91.0, 419.0, 87.0, 9.0]"
00831148_page-1.png,Previous notice Person's notes,"[232.0, 419.0, 43.0, 8.0]"
00831148_page-1.png,Previous notice Voting power,"[325.0, 419.0, 32.0, 9.0]"
00831148_page-1.png,Present notice Person's votes,"[393.0, 419.0, 45.0, 9.0]"
00831148_page-1.png,Present notice Voting power,"[470.0, 419.0, 31.0, 9.0]"
00831270_page-0.png,company name,"[210.0, 160.0, 86.0, 11.0]"
00831270_page-0.png,company ACN/ARSN,-1
00831270_page-0.png,substantial holder name,"[210.0, 217.0, 145.0, 10.0]"
00831270_page-0.png,holder ACN/ARSN,"[209.0, 237.0, 47.0, 11.0]"
00831270_page-0.png,There was a change in the interests of the substantial holder on,"[277.0, 270.0, 33.0, 11.0]"
00831270_page-0.png,The previous notice was dated,"[277.0, 294.0, 34.0, 11.0]"
00831270_page-0.png,The previous notice was given to the company on,"[276.0, 319.0, 35.0, 10.0]"
00831270_page-0.png,class of securities,"[117.0, 419.0, 20.0, 11.0]"
00831270_page-0.png,Previous notice Person's notes,"[217.0, 420.0, 41.0, 11.0]"
00831270_page-0.png,Previous notice Voting power,"[279.0, 419.0, 26.0, 9.0]"
00831270_page-0.png,Present notice Person's votes,"[380.0, 419.0, 41.0, 10.0]"
00831270_page-0.png,Present notice Voting power,"[444.0, 419.0, 24.0, 10.0]"
00831274_page-0.png,company name,"[210.0, 159.0, 116.0, 12.0]"
00831274_page-0.png,company ACN/ARSN,-1
00831274_page-0.png,substantial holder name,"[210.0, 217.0, 145.0, 10.0]"
00831274_page-0.png,holder ACN/ARSN,"[209.0, 237.0, 47.0, 11.0]"
00831274_page-0.png,There was a change in the interests of the substantial holder on,"[277.0, 270.0, 33.0, 11.0]"
00831274_page-0.png,The previous notice was dated,"[277.0, 294.0, 34.0, 11.0]"
00831274_page-0.png,The previous notice was given to the company on,"[276.0, 319.0, 35.0, 10.0]"
00831274_page-0.png,class of securities,"[117.0, 419.0, 20.0, 11.0]"
00831274_page-0.png,Previous notice Person's notes,"[217.0, 420.0, 41.0, 11.0]"
00831274_page-0.png,Previous notice Voting power,"[279.0, 419.0, 26.0, 9.0]"
00831274_page-0.png,Present notice Person's votes,"[380.0, 419.0, 41.0, 10.0]"
00831274_page-0.png,Present notice Voting power,"[444.0, 419.0, 24.0, 10.0]"
00831275_page-0.png,company name,"[210.0, 158.0, 152.0, 13.0]"
00831275_page-0.png,company ACN/ARSN,-1
00831275_page-0.png,substantial holder name,"[210.0, 217.0, 145.0, 10.0]"
00831275_page-0.png,holder ACN/ARSN,"[209.0, 237.0, 47.0, 11.0]"
00831275_page-0.png,There was a change in the interests of the substantial holder on,"[277.0, 270.0, 33.0, 11.0]"
00831275_page-0.png,The previous notice was dated,"[277.0, 294.0, 34.0, 11.0]"
00831275_page-0.png,The previous notice was given to the company on,"[276.0, 319.0, 35.0, 10.0]"
00831275_page-0.png,class of securities,"[117.0, 419.0, 20.0, 11.0]"
00831275_page-0.png,Previous notice Person's notes,"[217.0, 420.0, 41.0, 11.0]"
00831275_page-0.png,Previous notice Voting power,"[279.0, 419.0, 26.0, 9.0]"
00831275_page-0.png,Present notice Person's votes,"[380.0, 419.0, 41.0, 10.0]"
00831275_page-0.png,Present notice Voting power,"[444.0, 419.0, 24.0, 10.0]"
00831319_page-0.png,company name,"[234.0, 215.0, 98.0, 11.0]"
00831319_page-0.png,company ACN/ARSN,"[233.0, 240.0, 48.0, 12.0]"
00831319_page-0.png,substantial holder name,"[231.0, 278.0, 154.0, 10.0]"
00831319_page-0.png,holder ACN/ARSN,"[231.0, 293.0, 47.0, 10.0]"
00831319_page-0.png,There was a change in the interests of the substantial holder on,"[262.0, 321.0, 56.0, 9.0]"
00831319_page-0.png,The previous notice was dated,"[262.0, 340.0, 55.0, 10.0]"
00831319_page-0.png,The previous notice was given to the company on,"[263.0, 357.0, 55.0, 10.0]"
00831319_page-0.png,class of securities,"[123.0, 463.0, 31.0, 10.0]"
00831319_page-0.png,Previous notice Person's notes,"[222.0, 463.0, 35.0, 9.0]"
00831319_page-0.png,Present notice Person's votes,"[371.0, 464.0, 35.0, 8.0]"
00831319_page-0.png,Present notice Voting power,"[428.0, 462.0, 20.0, 11.0]"
00831319_page-0.png,Previous notice Voting power,"[292.0, 464.0, 25.0, 10.0]"
00831377_page-0.png,company name,"[162.0, 154.0, 121.0, 10.0]"
00831377_page-0.png,company ACN/ARSN,"[161.0, 180.0, 58.0, 10.0]"
00831377_page-0.png,substantial holder name,"[162.0, 227.0, 67.0, 10.0]"
00831377_page-0.png,holder ACN/ARSN,"[161.0, 253.0, 8.0, 8.0]"
00831377_page-0.png,There was a change in the interests of the substantial holder on,"[254.0, 287.0, 40.0, 11.0]"
00831377_page-0.png,The previous notice was dated,"[255.0, 300.0, 39.0, 10.0]"
00831377_page-0.png,The previous notice was given to the company on,"[256.0, 314.0, 37.0, 10.0]"
00831377_page-0.png,class of securities,"[62.0, 424.0, 121.0, 12.0]"
00831377_page-0.png,Previous notice Person's notes,"[241.0, 424.0, 52.0, 9.0]"
00831377_page-0.png,Present notice Person's votes,"[391.0, 423.0, 51.0, 10.0]"
00831377_page-0.png,Present notice Voting power,"[470.0, 424.0, 35.0, 10.0]"
00831377_page-0.png,Previous notice Voting power,"[327.0, 424.0, 35.0, 9.0]"
00831454_page-0.png,company name,"[184.0, 125.0, 50.0, 12.0]"
00831454_page-0.png,company ACN/ARSN,"[185.0, 143.0, 59.0, 10.0]"
00831454_page-0.png,substantial holder name,"[184.0, 189.0, 80.0, 10.0]"
00831454_page-0.png,holder ACN/ARSN,"[184.0, 206.0, 59.0, 11.0]"
00831454_page-0.png,There was a change in the interests of the substantial holder on,"[253.0, 243.0, 53.0, 12.0]"
00831454_page-0.png,The previous notice was dated,"[253.0, 259.0, 53.0, 12.0]"
00831454_page-0.png,The previous notice was given to the company on,"[253.0, 278.0, 53.0, 9.0]"
00831454_page-0.png,class of securities,"[84.0, 393.0, 100.0, 18.0]"
00831454_page-0.png,Previous notice Person's notes,"[214.0, 396.0, 53.0, 10.0]"
00831454_page-0.png,Previous notice Voting power,"[300.0, 396.0, 33.0, 10.0]"
00831454_page-0.png,Present notice Person's votes,"[382.0, 397.0, 56.0, 8.0]"
00831454_page-0.png,Present notice Voting power,"[456.0, 397.0, 33.0, 8.0]"
00831460_page-0.png,company name,"[233.0, 110.0, 59.0, 9.0]"
00831460_page-0.png,company ACN/ARSN,"[234.0, 120.0, 51.0, 8.0]"
00831460_page-0.png,substantial holder name,"[236.0, 147.0, 183.0, 33.0]"
00831460_page-0.png,holder ACN/ARSN,"[236.0, 181.0, 46.0, 10.0]"
00831460_page-0.png,There was a change in the interests of the substantial holder on,"[235.0, 211.0, 45.0, 10.0]"
00831460_page-0.png,The previous notice was dated,"[234.0, 222.0, 63.0, 8.0]"
00831460_page-0.png,The previous notice was given to the company on,"[234.0, 232.0, 63.0, 10.0]"
00831460_page-0.png,class of securities,"[31.0, 325.0, 93.0, 8.0]"
00831460_page-0.png,Previous notice Person's notes,"[248.0, 324.0, 42.0, 8.0]"
00831460_page-0.png,Present notice Person's votes,"[412.0, 323.0, 43.0, 9.0]"
00831460_page-0.png,Present notice Voting power,"[500.0, 324.0, 28.0, 8.0]"
00831460_page-0.png,Previous notice Voting power,"[345.0, 325.0, 28.0, 8.0]"
00831509_page-1.png,company name,"[156.0, 147.0, 143.0, 10.0]"
00831509_page-1.png,substantial holder name,"[156.0, 212.0, 94.0, 10.0]"
00831509_page-1.png,holder ACN/ARSN,"[157.0, 225.0, 43.0, 8.0]"
00831509_page-1.png,There was a change in the interests of the substantial holder on,"[208.0, 260.0, 39.0, 9.0]"
00831509_page-1.png,The previous notice was dated,"[207.0, 272.0, 40.0, 9.0]"
00831509_page-1.png,The previous notice was given to the company on,"[207.0, 284.0, 39.0, 10.0]"
00831509_page-1.png,class of securities,"[78.0, 378.0, 64.0, 9.0]"
00831509_page-1.png,Previous notice Person's notes,"[215.0, 377.0, 40.0, 9.0]"
00831509_page-1.png,Previous notice Voting power,"[322.0, 378.0, 26.0, 8.0]"
00831509_page-1.png,Present notice Person's votes,"[407.0, 378.0, 41.0, 8.0]"
00831509_page-1.png,Present notice Voting power,"[492.0, 378.0, 27.0, 9.0]"
00831509_page-1.png,company ACN/ARSN,"[157.0, 177.0, 43.0, 8.0]"
00831510_page-1.png,company name,"[163.0, 161.0, 101.0, 10.0]"
00831510_page-1.png,substantial holder name,"[162.0, 228.0, 102.0, 10.0]"
00831510_page-1.png,holder ACN/ARSN,"[164.0, 239.0, 47.0, 9.0]"
00831510_page-1.png,There was a change in the interests of the substantial holder on,"[207.0, 266.0, 45.0, 11.0]"
00831510_page-1.png,The previous notice was dated,"[207.0, 286.0, 45.0, 10.0]"
00831510_page-1.png,The previous notice was given to the company on,"[208.0, 314.0, 42.0, 9.0]"
00831510_page-1.png,class of securities,"[92.0, 419.0, 85.0, 9.0]"
00831510_page-1.png,Previous notice Person's notes,"[233.0, 419.0, 42.0, 8.0]"
00831510_page-1.png,Previous notice Voting power,"[326.0, 420.0, 29.0, 7.0]"
00831510_page-1.png,Present notice Person's votes,"[393.0, 419.0, 43.0, 8.0]"
00831510_page-1.png,Present notice Voting power,"[471.0, 420.0, 29.0, 7.0]"
00831510_page-1.png,company ACN/ARSN,"[162.0, 179.0, 48.0, 10.0]"
00831683_page-0.png,company name,"[133.0, 200.0, 213.0, 14.0]"
00831683_page-0.png,company ACN/ARSN,"[133.0, 216.0, 66.0, 11.0]"
00831683_page-0.png,substantial holder name,"[134.0, 292.0, 118.0, 14.0]"
00831683_page-0.png,holder ACN/ARSN,"[136.0, 309.0, 93.0, 12.0]"
00831683_page-0.png,There was a change in the interests of the substantial holder on,"[409.0, 373.0, 46.0, 12.0]"
00831683_page-0.png,The previous notice was dated,"[408.0, 393.0, 47.0, 12.0]"
00831683_page-0.png,The previous notice was given to the company on,"[408.0, 412.0, 47.0, 12.0]"
00831683_page-0.png,class of securities,"[48.0, 576.0, 47.0, 13.0]"
00831683_page-0.png,Previous notice Person's notes,"[166.0, 576.0, 61.0, 13.0]"
00831683_page-0.png,Present notice Person's votes,"[369.0, 576.0, 62.0, 12.0]"
00831683_page-0.png,Present notice Voting power,"[478.0, 576.0, 43.0, 13.0]"
00831683_page-0.png,Previous notice Voting power,"[275.0, 576.0, 44.0, 13.0]"
00831684_page-0.png,company name,"[232.0, 214.0, 85.0, 12.0]"
00831684_page-0.png,company ACN/ARSN,"[233.0, 240.0, 48.0, 11.0]"
00831684_page-0.png,substantial holder name,"[230.0, 277.0, 154.0, 12.0]"
00831684_page-0.png,holder ACN/ARSN,"[230.0, 292.0, 49.0, 10.0]"
00831684_page-0.png,There was a change in the interests of the substantial holder on,"[263.0, 321.0, 54.0, 9.0]"
00831684_page-0.png,The previous notice was dated,"[262.0, 341.0, 55.0, 8.0]"
00831684_page-0.png,The previous notice was given to the company on,"[263.0, 357.0, 54.0, 10.0]"
00831684_page-0.png,class of securities,"[123.0, 464.0, 29.0, 10.0]"
00831684_page-0.png,Previous notice Person's notes,"[221.0, 463.0, 36.0, 9.0]"
00831684_page-0.png,Present notice Person's votes,"[371.0, 464.0, 33.0, 8.0]"
00831684_page-0.png,Present notice Voting power,"[427.0, 462.0, 21.0, 10.0]"
00831684_page-0.png,Previous notice Voting power,"[293.0, 463.0, 21.0, 10.0]"
00831739_page-0.png,company name,"[264.0, 117.0, 75.0, 11.0]"
00831739_page-0.png,substantial holder name,"[265.0, 163.0, 55.0, 11.0]"
